CustomerKey,FirstName,MiddleName,LastName,Full Name,Gender,DateFirstPurchase,City,CountryName
26484,Fernando,E,Patterson,Fernando Patterson,Male,2020-04-28,Bellflower,United States
26485,Jason,NULL,Bryant,Jason Bryant,Male,2020-04-01,Renton,United States
26486,Andrea,NULL,Cook,Andrea Cook,female,2020-04-24,Los Angeles,United States
26487,Vincent,W,Ma,Vincent Ma,Male,2020-04-16,Beaverton,United States
26488,Julia,A,Rodriguez,Julia Rodriguez,female,2021-02-23,Cliffside,Canada
26489,Jordan,NULL,Collins,Jordan Collins,Male,2021-02-02,Beverly Hills,United States
26490,Antonio,NULL,Simmons,Antonio Simmons,Male,2020-04-14,Woodland Hills,United States
26491,Riley,J,Sanchez,Riley Sanchez,female,2020-05-09,Bellingham,United States
26492,Ryan,M,Rodriguez,Ryan Rodriguez,Male,2021-04-23,Colma,United States
26493,Lawrence,P,Ramos,Lawrence Ramos,Male,2021-02-17,Bellingham,United States
26494,Nicholas,G,White,Nicholas White,Male,2021-10-05,Coronado,United States
26495,Allison,NULL,Baker,Allison Baker,female,2021-09-15,Cliffside,Canada
26496,Cassidy,NULL,Griffin,Cassidy Griffin,female,2020-05-26,Westminster,Canada
26497,Karen,NULL,Sanchez,Karen Sanchez,female,2021-09-30,Issaquah,United States
26498,Ethan,NULL,Hayes,Ethan Hayes,Male,2021-06-18,Renton,United States
26499,Renee,L,Ruiz,Renee Ruiz,female,2020-05-17,Bellflower,United States
26500,Billy,M,Ruiz,Billy Ruiz,Male,2021-09-07,Beverly Hills,United States
26501,Allison,NULL,Parker,Allison Parker,female,2021-10-04,Colma,United States
26502,Taylor,R,Brown,Taylor Brown,female,2021-09-04,Concord,United States
26503,Jeremiah,I,Townsend,Jeremiah Townsend,Male,2020-06-03,Newton,Canada
26504,Jennifer,L,Robinson,Jennifer Robinson,female,2020-06-14,Royal Oak,Canada
26505,Jennifer,NULL,Wright,Jennifer Wright,female,2021-02-04,Royal Oak,Canada
26506,Ruth,C,Srini,Ruth Srini,female,2021-02-23,Ballard,United States
26507,Abhijit,NULL,Thakur,Abhijit Thakur,female,2021-06-02,Burien,United States
26508,Marcus,F,Ross,Marcus Ross,Male,2021-05-10,Issaquah,United States
26509,Seth,R,Taylor,Seth Taylor,Male,2020-05-19,Tacoma,United States
26510,Jack,A,Scott,Jack Scott,Male,2020-05-23,Lemon Grove,United States
26511,Charles,NULL,Weisman,Charles Weisman,Male,2020-05-21,Woodland Hills,United States
26512,Christina,C,Cooper,Christina Cooper,female,2020-06-06,Langley,Canada
26513,Stacy,NULL,Moreno,Stacy Moreno,female,2020-05-02,Bellingham,United States
26514,Cameron,NULL,Powell,Cameron Powell,Male,2021-06-17,Grossmont,United States
26515,Zoe,W,Watson,Zoe Watson,female,2021-08-21,Grossmont,United States
26516,Jill,E,Perry,Jill Perry,female,2021-07-13,Imperial Beach,United States
26517,Melanie,A,Griffin,Melanie Griffin,female,2021-03-21,Imperial Beach,United States
26518,Marcus,NULL,Lee,Marcus Lee,Male,2021-10-11,Long Beach,United States
26519,Brianna,NULL,Wood,Brianna Wood,female,2021-08-26,Torrance,United States
26520,Chloe,NULL,Ramirez,Chloe Ramirez,female,2020-05-24,Edmonds,United States
26521,Nathan,L,Taylor,Nathan Taylor,Male,2020-05-07,Puyallup,United States
26522,Logan,T,Thompson,Logan Thompson,Male,2021-08-06,Spokane,United States
26523,Casey,C,Raji,Casey Raji,female,2021-10-18,Berkeley,United States
26524,Anthony,E,Robinson,Anthony Robinson,Male,2021-12-19,Imperial Beach,United States
26525,Jeremy,F,Bell,Jeremy Bell,Male,2021-09-16,West Covina,United States
26526,Blake,NULL,Coleman,Blake Coleman,Male,2021-10-24,Lakewood,United States
26527,Oscar,NULL,Hayes,Oscar Hayes,Male,2021-07-28,Burnaby,Canada
26528,Samuel,NULL,Garcia,Samuel Garcia,Male,2021-12-29,Edmonds,United States
26529,Jasmine,M,Davis,Jasmine Davis,female,2020-07-21,Victoria,Canada
26530,Riley,R,Morgan,Riley Morgan,female,2020-05-23,Lake Oswego,United States
26531,Jeremy,NULL,Reed,Jeremy Reed,Male,2021-05-23,Burlingame,United States
26532,Angela,M,Barnes,Angela Barnes,female,2020-05-24,Concord,United States
26533,Xavier,L,Mitchell,Xavier Mitchell,Male,2020-08-29,Langley,Canada
26534,Fernando,NULL,Smith,Fernando Smith,Male,2020-05-06,Oakland,United States
26535,Kelly,E,Perry,Kelly Perry,female,2021-09-09,Port Orchard,United States
26536,Katherine,NULL,Thomas,Katherine Thomas,female,2020-05-10,Glendale,United States
26537,Wyatt,NULL,Perez,Wyatt Perez,Male,2020-05-18,Walla Walla,United States
26538,Warren,NULL,Black,Warren Black,Male,2020-05-19,Bellflower,United States
26539,Faith,NULL,Hayes,Faith Hayes,female,2020-05-12,Burlingame,United States
26540,Jada,NULL,Sanchez,Jada Sanchez,female,2020-05-29,Colma,United States
26541,Alexis,NULL,Butler,Alexis Butler,female,2021-05-19,Concord,United States
26542,Jamie,NULL,Torres,Jamie Torres,Male,2021-04-13,Ballard,United States
26543,Susan,A,Guo,Susan Guo,female,2021-02-15,Caloundra,Australia
26544,Riley,E,Ramirez,Riley Ramirez,female,2021-05-08,Edmonds,United States
26545,Taylor,S,Ross,Taylor Ross,female,2020-05-14,Downey,United States
26546,Miguel,NULL,Bennett,Miguel Bennett,Male,2020-05-01,Imperial Beach,United States
26547,Barbara,NULL,Beck,Barbara Beck,female,2020-06-18,Malabar,Australia
26548,Casey,NULL,Suarez,Casey Suarez,Male,2020-06-23,Malabar,Australia
26549,Jamie,NULL,Sanz,Jamie Sanz,Male,2020-06-25,Silverwater,Australia
26550,Alex,NULL,Morris,Alex Morris,Male,2021-08-03,Burien,United States
26551,Noah,E,Moore,Noah Moore,Male,2021-02-13,Milwaukie,United States
26552,Judith,A,Turner,Judith Turner,female,2021-06-21,Olympia,United States
26553,Kayla,A,Powell,Kayla Powell,female,2021-12-14,Redmond,United States
26554,Michael,D,Garcia,Michael Garcia,Male,2021-11-01,Burbank,United States
26555,Jeremy,C,Perry,Jeremy Perry,Male,2021-08-15,Newport Beach,United States
26556,Jeremy,NULL,Cooper,Jeremy Cooper,Male,2021-05-18,Corvallis,United States
26557,Katelyn,M,Morgan,Katelyn Morgan,female,2021-05-11,Coronado,United States
26558,Holly,NULL,Garcia,Holly Garcia,female,2021-07-09,Cloverdale,Australia
26559,Marshall,R,Ye,Marshall Ye,Male,2021-05-15,Darlinghurst,Australia
26560,Lindsey,NULL,Shen,Lindsey Shen,female,2020-06-10,Newcastle,Australia
26561,Hannah,NULL,Lewis,Hannah Lewis,female,2020-06-12,Bendigo,Australia
26562,Edward,L,Wilson,Edward Wilson,Male,2020-06-12,Coffs Harbour,Australia
26563,Keith,L,She,Keith She,Male,2020-06-29,Warrnambool,Australia
26564,Franklin,A,Chen,Franklin Chen,Male,2022-01-28,Bendigo,Australia
26565,Gabriel,J,Mitchell,Gabriel Mitchell,Male,2021-12-31,Coffs Harbour,Australia
26566,Crystal,M,Chen,Crystal Chen,female,2020-06-08,Sunbury,Australia
26567,Michele,M,Rai,Michele Rai,female,2020-06-07,Lavender Bay,Australia
26568,Nancy,F,Kovar,Nancy Kovar,female,2020-06-15,South Melbourne,Australia
26569,Michelle,R,Sanchez,Michelle Sanchez,female,2020-06-15,Hervey Bay,Australia
26570,Hunter,NULL,Gonzales,Hunter Gonzales,Male,2020-06-18,Sydney,Australia
26571,Lacey,K,Pal,Lacey Pal,female,2020-06-14,East Brisbane,Australia
26572,Jessica,NULL,Russell,Jessica Russell,female,2020-10-31,Sooke,Canada
26573,Samantha,NULL,Clark,Samantha Clark,female,2021-02-04,Spokane,United States
26574,Jordan,NULL,Allen,Jordan Allen,Male,2021-11-10,Beverly Hills,United States
26575,Toni,E,Gonzalez,Toni Gonzalez,female,2020-05-10,Burlingame,United States
26576,Kaitlyn,NULL,Robinson,Kaitlyn Robinson,female,2021-05-31,Lemon Grove,United States
26577,Cindy,E,Edwards,Cindy Edwards,female,2021-06-01,Mill Valley,United States
26578,Jeremy,NULL,White,Jeremy White,Male,2021-10-28,Mill Valley,United States
26579,Hunter,NULL,Hayes,Hunter Hayes,Male,2020-05-23,Santa Monica,United States
26580,Paige,NULL,Ramirez,Paige Ramirez,female,2022-01-03,Salem,United States
26581,Mariah,F,Patterson,Mariah Patterson,female,2020-05-22,Bellingham,United States
26582,Fernando,NULL,Moore,Fernando Moore,Male,2020-11-21,Cliffside,Canada
26583,James,P,Patterson,James Patterson,Male,2021-07-15,Santa Monica,United States
26584,Benjamin,A,Alexander,Benjamin Alexander,Male,2021-01-29,Walla Walla,United States
26585,Alejandro,R,Xu,Alejandro Xu,Male,2020-05-31,Newcastle,Australia
26586,Alexandra,NULL,Baker,Alexandra Baker,female,2021-07-16,Bremerton,United States
26587,Mario,W,Johnsen,Mario Johnsen,Male,2020-06-06,Port Macquarie,Australia
26588,Dustin,NULL,Pal,Dustin Pal,Male,2020-07-09,Perth,Australia
26589,Julie,NULL,Tang,Julie Tang,female,2020-07-28,Port Macquarie,Australia
26590,Jorge,L,Guo,Jorge Guo,Male,2021-10-17,Darlinghurst,Australia
26591,Aimee,NULL,Chen,Aimee Chen,female,2020-07-18,Geelong,Australia
26592,Brenda,NULL,Lopez,Brenda Lopez,female,2021-05-26,Sunbury,Australia
26593,Eduardo,NULL,Campbell,Eduardo Campbell,Male,2021-12-18,Imperial Beach,United States
26594,Melissa,NULL,Wood,Melissa Wood,female,2021-06-07,Oakland,United States
26595,Alyssa,C,Bailey,Alyssa Bailey,female,2022-01-05,Kirkland,United States
26596,Antonio,NULL,Hayes,Antonio Hayes,Male,2021-06-09,National City,United States
26597,Madison,NULL,Lewis,Madison Lewis,female,2022-01-09,Yakima,United States
26598,Charles,R,Adams,Charles Adams,Male,2021-02-04,Tacoma,United States
26599,Allison,NULL,Reed,Allison Reed,female,2021-02-11,Woodland Hills,United States
26600,Michelle,NULL,Gray,Michelle Gray,female,2020-05-15,Redwood City,United States
26601,Kyle,J,Gonzalez,Kyle Gonzalez,Male,2020-05-18,Novato,United States
26602,Noah,NULL,Yang,Noah Yang,Male,2020-06-08,Lemon Grove,United States
26603,Sheila,L,Ruiz,Sheila Ruiz,female,2020-06-08,Burlingame,United States
26604,Elizabeth,NULL,West,Elizabeth West,female,2020-06-13,San Diego,United States
26605,Brandon,R,Foster,Brandon Foster,Male,2022-01-25,Los Angeles,United States
26606,Hannah,S,Harris,Hannah Harris,female,2020-06-08,Puyallup,United States
26607,Natalie,L,Powell,Natalie Powell,female,2020-06-22,Berkeley,United States
26608,Aaron,R,Nelson,Aaron Nelson,Male,2020-06-24,Beverly Hills,United States
26609,Abigail,A,Kelly,Abigail Kelly,female,2020-06-17,Beaverton,United States
26610,Mary,NULL,Perez,Mary Perez,female,2020-06-21,Newport Beach,United States
26611,Kayla,NULL,Henderson,Kayla Henderson,female,2020-06-06,Concord,United States
26612,Janet,D,Romero,Janet Romero,female,2021-10-20,Berkeley,United States
26613,Priscilla,NULL,Lal,Priscilla Lal,female,2022-01-19,Burlingame,United States
26614,Richard,S,Robinson,Richard Robinson,Male,2020-06-16,Seattle,United States
26615,David,W,Powell,David Powell,Male,2020-11-07,Port Hammond,Canada
26616,Colin,G,Goel,Colin Goel,Male,2020-06-17,Beaverton,United States
26617,Isaiah,NULL,Peterson,Isaiah Peterson,Male,2020-06-10,Santa Monica,United States
26618,Amanda,NULL,Morris,Amanda Morris,female,2020-06-03,Santa Cruz,United States
26619,Thomas,M,Hill,Thomas Hill,Male,2020-06-01,Olympia,United States
26620,Isabella,NULL,Green,Isabella Green,female,2019-01-27,Shawnee,Canada
26621,Sarah,L,Wood,Sarah Wood,female,2021-10-01,Beaverton,United States
26622,Jan,NULL,Howard,Jan Howard,female,2020-06-12,Edmonds,United States
26623,Alexandra,C,Ross,Alexandra Ross,female,2020-06-20,Issaquah,United States
26624,Elizabeth,A,Russell,Elizabeth Russell,female,2020-06-26,Seattle,United States
26625,Lauren,M,Barnes,Lauren Barnes,female,2020-06-21,Woodburn,United States
26626,Dalton,NULL,Taylor,Dalton Taylor,Male,2020-06-05,Burlingame,United States
26627,Jose,J,Alexander,Jose Alexander,Male,2020-06-24,Coronado,United States
26628,Lucas,J,Lee,Lucas Lee,Male,2021-05-12,Spokane,United States
26629,Miranda,NULL,Price,Miranda Price,female,2019-02-16,Metchosin,Canada
26630,Vanessa,NULL,Powell,Vanessa Powell,female,2019-04-21,Shawnee,Canada
26631,Isaiah,A,Stewart,Isaiah Stewart,Male,2020-06-09,Newport Beach,United States
26632,Isabella,B,Moore,Isabella Moore,female,2020-06-15,Bellingham,United States
26633,Gabrielle,R,Ward,Gabrielle Ward,female,2020-06-01,Los Angeles,United States
26634,Devin,P,Walker,Devin Walker,Male,2020-05-31,Novato,United States
26635,Jasmine,NULL,Harris,Jasmine Harris,female,2020-06-09,Grossmont,United States
26636,Miguel,NULL,Walker,Miguel Walker,Male,2021-07-26,Corvallis,United States
26637,Thomas,C,Robinson,Thomas Robinson,Male,2022-01-02,El Cajon,United States
26638,Olivia,V,Flores,Olivia Flores,female,2020-06-10,Tacoma,United States
26639,Riley,P,Diaz,Riley Diaz,female,2021-08-04,Concord,United States
26640,Eduardo,J,Lopez,Eduardo Lopez,Male,2019-04-28,Cliffside,Canada
26641,Arturo,J,Xie,Arturo Xie,Male,2020-06-05,Bellflower,United States
26642,Gabrielle,J,Evans,Gabrielle Evans,female,2020-06-06,W. Linn,United States
26643,Benjamin,G,Miller,Benjamin Miller,Male,2019-05-27,Sooke,Canada
26644,Jenna,E,Hernandez,Jenna Hernandez,female,2020-06-17,Port Orchard,United States
26645,Morgan,S,Richardson,Morgan Richardson,female,2020-06-03,Concord,United States
26646,Jordyn,NULL,Perry,Jordyn Perry,female,2020-06-17,Oakland,United States
26647,Jasmine,D,Simmons,Jasmine Simmons,female,2020-06-26,Santa Cruz,United States
26648,Riley,NULL,Rogers,Riley Rogers,female,2021-11-05,Beverly Hills,United States
26649,Emily,F,Perry,Emily Perry,female,2020-05-30,Concord,United States
26650,Kevin,NULL,Collins,Kevin Collins,Male,2020-06-16,Lincoln Acres,United States
26651,Gregory,NULL,Nara,Gregory Nara,Male,2020-07-22,Sunbury,Australia
26652,Bruce,F,Moreno,Bruce Moreno,Male,2020-07-07,Melton,Australia
26653,Kaylee,NULL,Allen,Kaylee Allen,female,2020-07-12,Coffs Harbour,Australia
26654,Kathleen,NULL,Jimenez,Kathleen Jimenez,female,2020-07-28,Bendigo,Australia
26655,Kelvin,D,Sharma,Kelvin Sharma,Male,2020-07-22,Townsville,Australia
26656,Amanda,NULL,Hall,Amanda Hall,female,2020-07-21,Gold Coast,Australia
26657,Lucas,E,Hughes,Lucas Hughes,Male,2020-07-09,Sunbury,Australia
26658,Darryl,NULL,Liang,Darryl Liang,Male,2020-07-14,Bendigo,Australia
26659,Katrina,D,Yuan,Katrina Yuan,female,2022-01-11,Hawthorne,Australia
26660,Kern,A,Sutton,Kern Sutton,Male,2020-07-25,East Brisbane,Australia
26661,Dawn,NULL,Zhu,Dawn Zhu,female,2020-07-24,Rhodes,Australia
26662,Lori,C,Alvarez,Lori Alvarez,female,2020-08-02,Warrnambool,Australia
26663,Joanna,J,Serrano,Joanna Serrano,female,2020-08-19,Perth,Australia
26664,Amy,W,Zhu,Amy Zhu,female,2021-03-27,Matraville,Australia
26665,Jésus,NULL,Vazquez,Jésus Vazquez,Male,2021-05-25,Darlinghurst,Australia
26666,Ashlee,L,Beck,Ashlee Beck,female,2020-08-24,Hobart,Australia
26667,Jillian,NULL,Patel,Jillian Patel,female,2020-08-02,Melton,Australia
26668,Toni,NULL,Madan,Toni Madan,female,2021-04-04,Lavender Bay,Australia
26669,Curtis,E,Zeng,Curtis Zeng,Male,2021-05-15,Hawthorne,Australia
26670,Jerry,NULL,Johnsen,Jerry Johnsen,Male,2021-06-05,Geelong,Australia
26671,Arthur,B,Patel,Arthur Patel,Male,2021-10-05,Rockhampton,Australia
26672,Kelli,NULL,Sharma,Kelli Sharma,female,2021-10-26,North Sydney,Australia
26673,Austin,NULL,Alexander,Austin Alexander,Male,2020-08-17,Warrnambool,Australia
26674,Ashley,NULL,Jackson,Ashley Jackson,female,2021-07-18,Chula Vista,United States
26675,Natalie,L,King,Natalie King,female,2021-07-19,San Carlos,United States
26676,Emily,NULL,Jenkins,Emily Jenkins,female,2020-06-11,Lemon Grove,United States
26677,William,R,Johnson,William Johnson,Male,2021-09-19,Los Angeles,United States
26678,Miranda,NULL,Hughes,Miranda Hughes,female,2021-08-02,N. Vancouver,Canada
26679,Noah,K,Perry,Noah Perry,Male,2021-07-15,Renton,United States
26680,Melissa,NULL,Powell,Melissa Powell,female,2021-04-30,Marysville,United States
26681,Zachary,NULL,Jackson,Zachary Jackson,Male,2020-06-20,Long Beach,United States
26682,Richard,A,Diaz,Richard Diaz,Male,2021-08-16,N. Vancouver,Canada
26683,Mariah,NULL,Simmons,Mariah Simmons,female,2019-05-04,Vancouver,Canada
26684,Dustin,L,Andersen,Dustin Andersen,Male,2020-06-12,Berkeley,United States
26685,Noah,NULL,Baker,Noah Baker,Male,2021-10-12,Newport Beach,United States
26686,Christian,R,Washington,Christian Washington,Male,2021-10-20,Haney,Canada
26687,Marshall,NULL,Xu,Marshall Xu,Male,2021-07-02,Bellingham,United States
26688,Brittney,E,Xu,Brittney Xu,female,2021-03-30,Bremerton,United States
26689,Arthur,NULL,Gill,Arthur Gill,Male,2021-08-05,Berkeley,United States
26690,Alexia,NULL,Bennett,Alexia Bennett,female,2021-05-26,Burbank,United States
26691,Tina,B,Suri,Tina Suri,female,2021-02-19,Burbank,United States
26692,Isabella,L,Brown,Isabella Brown,female,2019-06-07,Port Hammond,Canada
26693,Charles,NULL,Perez,Charles Perez,Male,2021-03-03,Vancouver,Canada
26694,Aaron,J,Hughes,Aaron Hughes,Male,2020-07-16,Bellingham,United States
26695,Jocelyn,D,Diaz,Jocelyn Diaz,female,2020-07-04,Lincoln Acres,United States
26696,Robyn,NULL,Suarez,Robyn Suarez,female,2021-04-28,Bellingham,United States
26697,Manuel,NULL,Arun,Manuel Arun,Male,2021-05-02,Beverly Hills,United States
26698,Brooke,L,Rivera,Brooke Rivera,female,2020-07-26,Imperial Beach,United States
26699,Joan,W,Coleman,Joan Coleman,female,2021-04-30,Cliffside,Canada
26700,Sydney,NULL,Ramirez,Sydney Ramirez,female,2021-04-26,Haney,Canada
26701,Katherine,L,Hill,Katherine Hill,female,2021-04-02,Shawnee,Canada
26702,Cynthia,NULL,Arun,Cynthia Arun,female,2021-06-23,Bellingham,United States
26703,Wyatt,M,Miller,Wyatt Miller,Male,2020-07-15,Oregon City,United States
26704,Frank,G,Alvarez,Frank Alvarez,Male,2021-11-12,Beverly Hills,United States
26705,Eric,L,Jenkins,Eric Jenkins,Male,2020-07-13,San Gabriel,United States
26706,Bailey,B,Mitchell,Bailey Mitchell,female,2021-03-13,Vancouver,Canada
26707,Sydney,M,Brooks,Sydney Brooks,female,2021-07-19,Beverly Hills,United States
26708,Katherine,NULL,Washington,Katherine Washington,female,2020-06-30,Chula Vista,United States
26709,Mary,O,King,Mary King,female,2021-10-10,La Jolla,United States
26710,Jan,J,Green,Jan Green,female,2020-07-16,San Gabriel,United States
26711,Mya,P,Bryant,Mya Bryant,female,2020-07-11,Burbank,United States
26712,Ashley,S,Wilson,Ashley Wilson,female,2021-07-31,San Diego,United States
26713,Stephanie,R,Edwards,Stephanie Edwards,female,2021-06-05,Coronado,United States
26714,Angela,NULL,Long,Angela Long,female,2021-05-18,Ballard,United States
26715,Gabriella,NULL,Bell,Gabriella Bell,female,2021-10-09,Oakland,United States
26716,Megan,J,Smith,Megan Smith,female,2021-11-28,Oak Bay,Canada
26717,David,NULL,Simpson,David Simpson,Male,2020-07-07,Beaverton,United States
26718,Richard,NULL,Flores,Richard Flores,Male,2020-07-08,Long Beach,United States
26719,Tamara,NULL,Li,Tamara Li,female,2021-07-17,Beaverton,United States
26720,Seth,I,Watson,Seth Watson,Male,2021-08-08,Seattle,United States
26721,Paula,L,Jimenez,Paula Jimenez,female,2021-08-14,Berkeley,United States
26722,Alexandra,NULL,McDonald,Alexandra McDonald,female,2021-03-02,Downey,United States
26723,Devin,A,Kelly,Devin Kelly,Male,2020-07-25,Spring Valley,United States
26724,Sydney,NULL,Edwards,Sydney Edwards,female,2020-07-19,Salem,United States
26725,Alexis,L,Smith,Alexis Smith,female,2020-07-18,Puyallup,United States
26726,Danielle,NULL,Rivera,Danielle Rivera,female,2020-07-20,Edmonds,United States
26727,Jose,NULL,Clark,Jose Clark,Male,2020-07-13,Milwaukie,United States
26728,Elijah,NULL,Roberts,Elijah Roberts,Male,2020-07-17,Santa Cruz,United States
26729,Brian,NULL,Gray,Brian Gray,Male,2020-07-03,Burien,United States
26730,Rachel,C,Sanchez,Rachel Sanchez,female,2021-10-07,Haney,Canada
26731,Ethan,A,Clark,Ethan Clark,Male,2020-07-30,National City,United States
26732,Martin,NULL,Rienstra,Martin Rienstra,Male,2021-09-20,San Carlos,United States
26733,Benjamin,A,Smith,Benjamin Smith,Male,2021-10-22,Bellingham,United States
26734,Morgan,A,Powell,Morgan Powell,female,2020-07-12,Issaquah,United States
26735,Grace,NULL,White,Grace White,female,2020-07-14,Kirkland,United States
26736,Lacey,A,Xu,Lacey Xu,female,2021-02-15,Bellflower,United States
26737,Katherine,A,Young,Katherine Young,female,2021-05-31,Yakima,United States
26738,Katherine,M,Simmons,Katherine Simmons,female,2021-11-30,Palo Alto,United States
26739,Corey,NULL,Shen,Corey Shen,Male,2021-03-04,Newcastle,Australia
26740,Donald,A,Lopez,Donald Lopez,Male,2020-08-24,Gold Coast,Australia
26741,Nichole,J,Pal,Nichole Pal,female,2021-08-12,Lane Cove,Australia
26742,James,E,Collins,James Collins,Male,2021-10-02,Geelong,Australia
26743,Derek,NULL,Chande,Derek Chande,Male,2020-08-13,St. Leonards,Australia
26744,Mitchell,NULL,Yuan,Mitchell Yuan,Male,2020-07-31,Caloundra,Australia
26745,Valerie,J,Huang,Valerie Huang,female,2020-08-22,Perth,Australia
